n_inventario,autore,titolo,casa_editrice,anno,isbn,generi,ripetuti
A1566,Margaret Mazzantini,Mare al mattino,Einaudi,2011,9788845119323,"Narrativa, Attualità",FALSE
A215,Frances Hardinge,Volo nella notte,Fabbri Editori,2006,9788845119026,"Ragazzi, Fantasy",FALSE
A216,B. Taylor Bradford,L’amore non può attendere,Sperling & Kupfer,2009,9788820047719,"Narrativa, Rosa",FALSE
A287,Giovanni Boccaccio,Decameron,Mondadori,2015,9788804648781,"Classico, Racconti",FALSE
A217,John Grisham,L’uomo della pioggia,Mondadori,1997,9788804423010,"Giallo, Thriller",FALSE
A218,William Shakespeare,La tempesta,Mondadori,2017,9788804677767,"Teatro, Classico",FALSE
A219,Luis Sepúlveda,Il vecchio che leggeva romanzi d’amore,Guanda,2001,9788882463761,"Narrativa, Romanzo",FALSE
A220,Javier Ruescas,Tutti i colori di te,Feltrinelli,2016,9788807922736,"Young Adult, Rosa",FALSE
A221,Jenny Lawson,Follemente felice,Sperling & Kupfer,2015,9788820059346,"Saggistica, Umorismo, Memorie",FALSE
A222,Gavriel Savit,Anna e l’Uomo delle rondini,Sperling & Kupfer,2016,9788820059889,"Romanzo Storico, Ragazzi",FALSE
A223,Shakespeare,Sogno di una notte di mezz’estate,Mondadori,2017,9788804677750,"Teatro, Classico",FALSE
A224,Alex Soojung/Kim Pang,Dipendenza digitale,LSWR,2013,9788868951443,"Saggistica, Tecnologia, Psicologia",FALSE
A244,Charles Baudelaire,I fiori del male,Mondadori,2014,9788804627838,"Poesia, Classico",FALSE
A225,Nadia Tempest,10 cose che non avresti mai pensato...,Sperling & Kupfer,2016,9788820060960,"Saggistica, Curiosità, Young Adult",FALSE
A226,Nicholas Sparks,La risposta è nelle stelle,Frassinelli,2013,9788820054709,"Narrativa, Rosa",FALSE
A227,Marco Braico,Metà di tutto,Effatà,2013,9788874028473,"Narrativa, Romanzo",FALSE
A228,Nicola Gardini,Viva il latino,Garzanti,2016,9788811676235,"Saggistica, Linguistica",FALSE
A229,Chris Weitz,The new order,Sperling & Kupfer,2016,9788820060069,"Young Adult, Distopico",FALSE
A230,Charlotte Roth,Quando eravamo immortali,Sperling & Kupfer,2014,9788820057274,Romanzo Storico,FALSE
A231,Stephen King,On writing,Frassinelli,2015,9788820058813,"Saggistica, Scrittura, Autobiografia",FALSE
A232,Luca Reteuna,E dopo? Energie rinnovabili per tutti,Effatà,2009,9788874025175,"Saggistica, Ecologia, Tecnologia",FALSE
A233,Luca Reteuna,Cure dolci cure,Effatà,2010,9788874026363,"Saggistica, Salute",FALSE
A234,Fëdor Dostoevskij,Memorie dal sottosuolo,Mondadori,2017,9788804674391,"Narrativa, Classico, Filosofia",FALSE
A235,Nathaniel Hawthorne,La lettera scarlatta,Mondadori,2015,9788804658254,"Narrativa, Classico, Romanzo Storico",FALSE
A236,Kiera Cass,The Selection,Sperling & Kupfer,2015,9788820053703,"Young Adult, Distopico, Rosa",FALSE
A237,S. Calvani M. Albertazzi,Saccheggio mondiale,Effatà,2011,9788874027209,"Saggistica, Attualità, Economia",FALSE
A238,Arwen Elys Dayton,Seeker,Sperling & Kupfer,2016,9788820060380,"Ragazzi, Fantasy",FALSE
A239,Edmondo De Amicis,Cuore,Mondadori,2016,9788804660486,"Ragazzi, Classico",FALSE
A240,Paul Dowswell,L’ultima alba di guerra,Feltrinelli,2016,9788807921852,"Ragazzi, Romanzo Storico",FALSE
A241,Alessia Gazzola,L’allieva,Longanesi,2016,9788830429948,"Giallo, Romanzo",FALSE
A242,Andrew Fukuda,The Hunt,Il Castoro,2013,9788880336968,"Young Adult, Horror",FALSE
A243,Seneca,Apokolokyntosis,Mondadori,2017,9788804674339,"Classico, Satira",FALSE
A245,Luca Reteuna,Speriamo nel mare!,Effatà,2013,9788874028306,"Saggistica, Ecologia",FALSE
A246,Jonathan Coe,Lo specchio dei desideri,Feltrinelli,2012,9788807018996,"Narrativa, Romanzo",FALSE
A247,Patrick Süskind,Il profumo,TEA,1985,9788878191297,"Thriller, Romanzo Storico",FALSE
A248,Nicolas Vanier,Belle & Sebastien,Sperling & Kupfer,2014,9788820055745,"Ragazzi, Avventura",FALSE
A249,Robin Hobb,L’assassino,Sperling & Kupfer,2015,9788820059636,"Fantasy, Formazione",FALSE
A250,Alessandro Gisotti,Dio e Obama,Effatà,2010,9788874026005,"Saggistica, Politica, Religione",FALSE
A251,Fëdor Dostoevskij,Il sosia,Mondadori,2016,9788804660493,"Narrativa, Classico",FALSE
A252,Erasmo da Rotterdam,Elogio della follia,Mondadori,2017,9788804674353,"Filosofia, Classico",FALSE
A253,Plauto,Poenulus - Truculentus,Mondadori,2015,9788804653608,"Teatro, Classico",FALSE
A254,Giovanni Verga,Mastro-don Gesualdo,Mondadori,2017,9788804683072,"Narrativa, Classico",FALSE
A255,Stephen Chbosky,Noi siamo infinito,Sperling & Kupfer,2015,9788868360153,"Young Adult, Narrativa",FALSE
A256,Luigi Pirandello,"Uno, nessuno e centomila",Feltrinelli,2016,9788807900419,"Narrativa, Classico",FALSE
A257,Giorgio Faletti,Niente di vero tranne gli occhi,Mondadori,2004,9788804527374,"Giallo, Thriller",FALSE
A258,Giuseppe Catozzella,Il grande futuro,Feltrinelli,2016,9788807031759,"Narrativa, Attualità",FALSE
A259,Anna Todd,Imagines,Sperling & Kupfer,2016,9788820060374,"Young Adult, Rosa",FALSE
A260,Tacito,Annali,Mondadori,2014,9788804646541,"Saggistica, Storia, Classico",FALSE
A261,Franco Causio (I. Cucci),Vincere è l’unica cosa che conta,Sperling & Kupfer,2015,9788820059797,"Biografia, Sport, Calcio",FALSE
A262,Jason R. Briggs,Python per ragazzi,LSWR,2016,9788868953683,"Ragazzi, Informatica, Manualistica",FALSE
A263,Giuseppe Catozzella,Non dirmi che hai paura,Feltrinelli,2014,9788807030776,"Narrativa, Biografia, Attualità",FALSE
A264,D. Agasso Jr. A. Celeghini,Uno sarà preso,Effatà,2008,9788874024505,"Saggistica, Storia",FALSE
A265,John Grogan,Io & Marley,Sperling & Kupfer,2015,9788868361099,"Narrativa, Animali",FALSE
A266,AA. VV.,Fidati di me,Sperling & Kupfer,2015,9788820059124,"Narrativa, Racconti",FALSE
A267,Stephen King,On writing,Frassinelli,2015,9788820059347,"Saggistica, Scrittura",FALSE
A270,"Del Toma, Macrì",L’alimentazione equilibrata,LSWR,2016,9788868954208,"Saggistica, Salute",FALSE
A271,Douglas Adams,"La vita, l’Universo e tutto quanto",Mondadori,2009,9788804584285,"Fantascienza, Umorismo",FALSE
A272,Robert Silverberg,Pianeta senza scampo,Mondadori,2002,9788804510062,Fantascienza,FALSE
A273,Vernor Vinge,I naufraghi del tempo,Mondadori,1986,9788804276186,Fantascienza,FALSE
A274,Dava Sobel,Longitude,Fourth Estate,1998,9781857025712,"Saggistica, Storia, Scienza (Inglese)",FALSE
A275,Arthur Conan Doyle,The Memoirs of Sherlock Holmes,Giunti,2001,9788809020788,"Giallo, Classico (Inglese)",FALSE
A276,Christophe Léon,Reato di fuga,Sinnos,2016,9788876092922,"Ragazzi, Attualità",FALSE
A277,Arthur Conan Doyle,Sherlock Holmes La valle della paura,Fabbri Editori,2002,9788845180292,"Giallo, Classico",FALSE
A278,Christopher Paolini,Eragon,Rizzoli,2003,9788817006880,"Ragazzi, Fantasy",FALSE
A279,Beppe Severgnini,L’italiano. Lezioni semiserie,Rizzoli,2007,9788817013116,"Saggistica, Linguistica",FALSE
A280,Nicholas Evans,L’uomo che sussurrava ai cavalli,Rizzoli,1995,9788817663185,"Narrativa, Romanzo",FALSE
A281,Alessio Grosso,Apocalisse bianca,Mursia,2004,9788842531678,"Thriller, Fantascienza",FALSE
A282,AA. VV.,Racconti di montagna,Einaudi,2008,9788806192137,"Narrativa, Racconti, Montagna",FALSE
A283,Tom Clancy,La grande fuga dell’Ottobre Rosso,Corriere della Sera,1997,9788817115162,"Thriller, Spionaggio",FALSE
A284,"Popper, Condry",Cattiva maestra televisione,Donzelli,1994,9788879890670,"Saggistica, Sociologia",FALSE
A285,Peter Atkins,Le regole del gioco,Zanichelli,2014,9788808255938,"Saggistica, Fisica",FALSE
A286,Silvia Vaccari,Days in space,Vaccari,2009,9788885335967,"Saggistica, Astronomia",FALSE
A290,Emanuela Nava,Sulle orme di Gandhi,Editoriale Scienza,2007,9788873073611,"Ragazzi, Biografia, Storia",FALSE
A291,Andrew Matthews,"L’amore, la vendetta, la magia",Einaudi,2006,9788806179977,"Ragazzi, Mitologia",FALSE
A292,Beatrice Masini,Signore e signorine,Einaudi,2004,9788806170066,"Ragazzi, Narrativa",FALSE
A293,Erminia Dell’Oro,Un treno per la vita,Mondadori,2003,9788842496334,"Ragazzi, Storia, Shoah",FALSE
A294,Luigi Fleischmann,Un ragazzo ebreo nelle retrovie,Ghisetti e Corvi,2004,9788853800267,"Narrativa, Memorie, Shoah",FALSE
A295,Graziella Favaro,La zuppiera di MarzuK,Carthusia,2002,9788887212265,"Ragazzi, Intercultura",FALSE
A296,Carla Bisi Castellani,La casa di via Colombo,Ibis,2005,9788871641880,"Saggistica, Memorie, Guerra",FALSE
A297,Annamaria Gangai,Emozioni,Albatros,2011,9788856738987,"Narrativa, Romanzo",FALSE
A298,Stefano Mencherini,Il pane loro,Manni,2001,9788881762148,"Teatro, Impegno Civile",FALSE
A299,-,III concorso lett. codex purpureus,Sistema Bibliotecario Tortonese,2004,-,"Antologia, Locale",FALSE
A300,"R. Gavoni, G. Ranzini",Il teatro dei ragazzi,Cedam,1997,9788813203521,"Saggistica, Teatro, Pedagogia",FALSE
A301,Serena Zoli,Il lavoro smobilita l’uomo,Longanesi,2008,9788830425025,"Narrativa, Satira, Società",FALSE
A302,Riccardo E. Grassi,Il fruscio lieve della gioia,Infinito,2015,9788868610660,"Narrativa, Romanzo",FALSE
A303,Cinzia Montagna,Chi ha paura di Caterina?,Primula,2016,9788894132433,Romanzo Storico,FALSE
A304,Igiaba Scego,La mia casa è dove sono,Loescher,2012,9788820136030,"Saggistica, Autobiografia, Intercultura",FALSE
A305,Ann Brashares,Quattro amiche e un paio di Jeans,Fabbri Editori,2005,9788845110824,"Ragazzi, Young Adult",FALSE
A306,Gordon Korman,Le 39 chiavi - La falsa nota,Piemme,2008,9788856613765,"Ragazzi, Avventura",FALSE
A307,-,Il Quotidiano in classe,La Nuova Italia,2012,-,"Scolastico, Attualità",FALSE
A308,-,Il Quotidiano in classe,La Nuova Italia,2016,-,"Scolastico, Attualità",FALSE
A309,-,Indovinelli di nonna e giochi di una volta,-,-,-,"Saggistica, Tradizioni, Giochi",FALSE
A310,-,Modi di dire Pronti all'uso...,-,-,-,"Saggistica, Linguistica",FALSE
A311,Rudyard Kipling,The Jungle books,Penguin Books,1994,9780140624373,"Ragazzi, Classico (Inglese)",FALSE
A312,Uhlman - Malle,L'amico ritrovato - Arrivederci ragazzi,Mondadori,2006,9788842417247,"Narrativa, Classico, Formazione",FALSE
A313,Daniel Defoe,Robinson Crusoe,Oxford University Press,1990,9780192815552,"Avventura, Classico (Inglese)",FALSE
A314,Lewis Carroll,Alice's adventures in Wonderland...,Oxford University Press,1982,9780192816207,"Ragazzi, Classico (Inglese)",FALSE
A315,Michael Ende,La storia infinita,Einaudi,1981,9788830400305,"Ragazzi, Fantasy, Classico",FALSE
A316,Virginia Woolf,Mrs Dalloway,CIDEB,1992,9788871473139,"Narrativa, Classico (Inglese)",FALSE
A317,Henry Fielding,The History of Tom Jones a foundling,Penguin Books,1999,97800582364141,"Narrativa, Classico (Inglese)",FALSE
A318,Alain De Botton,The consolations of Philosophy,Penguin Books,2000,9780140276619,"Saggistica, Filosofia (Inglese)",FALSE
A319,Mark Twain,Le avventure di Huckleberry Finn,Lattes,2012,9788880424573,"Ragazzi, Avventura, Classico",FALSE
A320,Sir Steve Stevenson,Agatha Mistery L'enigma del faraone,Corriere della Sera,-,-,"Ragazzi, Giallo",FALSE
A321,"D. Bartolini, R. Pontegobbi",Leggere l'olocausto,Idest,1998,9788887078045,"Saggistica, Didattica, Shoah",FALSE
A322,Gruppo Integrazione PV,F.O.T.O.S Formazione teatro...,Ufficio Scolastico Pavia,-,-,"Saggistica, Teatro, Locale",FALSE
A323,Ignazio Silone,L'avventura d'un povero cristiano,Mondadori,1968,-,"Romanzo Storico, Classico",FALSE
A324,Jean-Paul Sartre,Morti senza tomba - Le mani sporche,Mondadori,1949,-,"Teatro, Classico",FALSE
A325,Alfredo Panzini,Il padrone sono me,Mondadori,1922,-,"Narrativa, Classico, Umorismo",FALSE
